Title,Creators,DOI,Publisher,Year Published
alan-turing-institute/MLJ.jl: v0.5.8,"Anthony Blaom, PhD, Lienart, Thibaut, Yiannis Simillides, Arenas, Diego, Vollmersj, Giordano, Mosè, Ayush Shridhar, Ayush Shridhar, , Ed, Swenkel, Evalparse, Hoffimann, Júlio, Sjvollmer, Okon Samuel, Borregaard, Michael Krabbe, Lhnguyen-Vn, Hönig, Robert, , Nils, Kryohi, Samaroo, Julian, Gabasova, Evelina, Dilum Aluthge",10.5281/zenodo.3564821,Zenodo,2019
alan-turing-institute/MLJ.jl: v0.5.7,"Anthony Blaom, PhD, Lienart, Thibaut, Yiannis Simillides, Arenas, Diego, Vollmersj, Giordano, Mosè, Ayush Shridhar, Ayush Shridhar, , Ed, Swenkel, Evalparse, Hoffimann, Júlio, Sjvollmer, Okon Samuel, Borregaard, Michael Krabbe, Lhnguyen-Vn, Hönig, Robert, , Nils, Kryohi, Samaroo, Julian, Gabasova, Evelina, Dilum Aluthge",10.5281/zenodo.3564793,Zenodo,2019
alan-turing-institute/MLJ.jl: v0.5.6,"Anthony Blaom, PhD, Lienart, Thibaut, Yiannis Simillides, Arenas, Diego, Vollmersj, Giordano, Mosè, Ayush Shridhar, Ayush Shridhar, , Ed, Swenkel, Evalparse, Hoffimann, Júlio, Sjvollmer, Okon Samuel, Borregaard, Michael Krabbe, Lhnguyen-Vn, Hönig, Robert, , Nils, Kryohi, Samaroo, Julian, Gabasova, Evelina, Dilum Aluthge",10.5281/zenodo.3560483,Zenodo,2019
Data Study Group Final Report: PlayerLens,Data Study Group Team,10.5281/zenodo.3558252,Zenodo,2019
Data Study Group Final Report: PlayerLens,Data Study Group Team,10.5281/zenodo.3558253,Zenodo,2019
Data Study Group Final Report: Spend Network,Data Study Group Team,10.5281/zenodo.3558242,Zenodo,2019
"Data Study Group Final Report: Imperial College London, Los Alamos National Laboratory, Heilbronn Institute",Data Study Group Team,10.5281/zenodo.3558250,Zenodo,2019
"Data Study Group Final Report: Imperial College London, Los Alamos National Laboratory, Heilbronn Institute",Data Study Group Team,10.5281/zenodo.3558251,Zenodo,2019
Data Study Group Final Report: Spend Network,Data Study Group Team,10.5281/zenodo.3558243,Zenodo,2019
alan-turing-institute/MLJ.jl: v0.5.5,"Anthony Blaom, PhD, Lienart, Thibaut, Yiannis Simillides, Arenas, Diego, Vollmersj, Giordano, Mosè, Ayush Shridhar, Ayush Shridhar, , Ed, Swenkel, Hoffimann, Júlio, Sjvollmer, Okon Samuel, Borregaard, Michael Krabbe, Lhnguyen-Vn, Evalparse, Hönig, Robert, , Nils, Kryohi, Samaroo, Julian, Gabasova, Evelina, Dilum Aluthge",10.5281/zenodo.3556663,Zenodo,2019
Participatory citizen science to improve autistic people's lives,"Whitaker, Kirstie",10.5281/zenodo.3551063,Zenodo,2019
"The Turing Way: Reproducible, Inclusive, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3543479,Zenodo,2019
"The Turing Way: Reproducible, Inclusive, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3543478,Zenodo,2019
alan-turing-institute/MLJ.jl: v0.5.4,"Anthony Blaom, PhD, Lienart, Thibaut, Yiannis Simillides, Arenas, Diego, Vollmersj, Giordano, Mosè, Ayush Shridhar, Ayush Shridhar, , Ed, Swenkel, Hoffimann, Júlio, Sjvollmer, Okon Samuel, Borregaard, Michael Krabbe, Lhnguyen-Vn, Evalparse, Hönig, Robert, , Nils, Kryohi, Samaroo, Julian, Gabasova, Evelina, Dilum Aluthge",10.5281/zenodo.3543824,Zenodo,2019
alan-turing-institute/MLJ.jl: v0.5.3,"Blaom, Anthony, Kiraly, Franz, Lienart, Thibaut, Vollmer, Sebastian",10.5281/zenodo.3541506,Zenodo,2019
I have no idea what I'm doing: open and transparent leadership in academia,"Whitaker, Kirstie",10.5281/zenodo.3532650,Zenodo,2019
I have no idea what I'm doing: open and transparent leadership in academia,"Whitaker, Kirstie",10.5281/zenodo.3532649,Zenodo,2019
alan-turing-institute/lwm_GIR19_resolving_places: GIR19 paper,"Mariona Coll Ardanuy, Kasra Hosseini, Strien, Daniel Van, McDonough, Katherine, Wilson, Daniel CS, Amrey Krause",10.5281/zenodo.3530766,Zenodo,2019
alan-turing-institute/lwm_GIR19_resolving_places: GIR19 paper,"Mariona Coll Ardanuy, Kasra Hosseini, Strien, Daniel Van, McDonough, Katherine, Wilson, Daniel CS, Amrey Krause",10.5281/zenodo.3530765,Zenodo,2019
Participatory citizen science to improve autistic people's lives,"Whitaker, Kirstie",10.5281/zenodo.3524913,Zenodo,2019
Participatory citizen science to improve autistic people's lives,"Whitaker, Kirstie",10.5281/zenodo.3524884,Zenodo,2019
Participatory citizen science to improve autistic people's lives,"Whitaker, Kirstie",10.5281/zenodo.3524883,Zenodo,2019
Misaligned incentives in academia: working together within a broken system,"Whitaker, Kirstie",10.5281/zenodo.3522224,Zenodo,2019
Misaligned incentives in academia: working together within a broken system,"Whitaker, Kirstie",10.5281/zenodo.3522225,Zenodo,2019
The Turing Way: A handbook for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3515937,Zenodo,2019
The Turing Way: A handbook for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3515936,Zenodo,2019
The Turing Way: A global collaboration for reproducible and collaborative research,"Whitaker, Kirstie",10.5281/zenodo.3478386,Zenodo,2019
The Turing Way: A global collaboration for reproducible and collaborative research,"Whitaker, Kirstie",10.5281/zenodo.3478387,Zenodo,2019
alan-turing-institute/das-public: Updates after first round of reviews,"Whitaker, Kirstie, Colavizza, Giovanni",10.5281/zenodo.3470062,Zenodo,2019
The Turing Way: A Handbook for Reproducible Data Science,"Ainsworth, Rachael",10.5281/zenodo.3403161,Zenodo,2019
The Turing Way: A Handbook for Reproducible Data Science,"Ainsworth, Rachael",10.5281/zenodo.3403160,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3402509,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3402510,Zenodo,2019
"The Turing Way: Reproducible, Ethical, Collaborative Data Science","Whitaker, Kirstie Jane",10.5281/zenodo.3387044,Zenodo,2019
"The Turing Way: Reproducible, Ethical, Collaborative Data Science","Whitaker, Kirstie Jane",10.5281/zenodo.3387043,Zenodo,2019
The Turing Way: A Handbook for Reproducible Data Science,"Community, The Turing Way, Ainsworth, Rachael, Arnold, Becky, Bowler, Louise, Gibson, Sarah, Herterich, Patricia, Higman, Rosie, Krystalli, Anna, Morely, Alexander, O'Reilly, Martin, Whitaker, Kirstie",10.5281/zenodo.3381445,Zenodo,2019
The Turing Way: A Handbook for Reproducible Data Science,"Community, The Turing Way, Ainsworth, Rachael, Arnold, Becky, Bowler, Louise, Gibson, Sarah, Herterich, Patricia, Higman, Rosie, Krystalli, Anna, Morely, Alexander, O'Reilly, Martin, Whitaker, Kirstie",10.5281/zenodo.3381446,Zenodo,2019
10 simple rules to run an open and inclusive project online,"Whitaker, Kirstie",10.5281/zenodo.3383063,Zenodo,2019
10 simple rules to run an open and inclusive project online,"Whitaker, Kirstie",10.5281/zenodo.3383062,Zenodo,2019
Data Study Group Final Report: AstraZeneca,Data Study Group Team,10.5281/zenodo.3367412,Zenodo,2019
Data Study Group Final Report: AstraZeneca,Data Study Group Team,10.5281/zenodo.3367411,Zenodo,2019
Data Study Group Final Report: NCSC,Data Study Group Team,10.5281/zenodo.3367414,Zenodo,2019
Data Study Group Final Report: NCSC,Data Study Group Team,10.5281/zenodo.3367413,Zenodo,2019
Reproducible science and the UK Reproducibility Network,"Whitaker, Kirstie",10.5281/zenodo.3346767,Zenodo,2019
Reproducible science and the UK Reproducibility Network,"Whitaker, Kirstie",10.5281/zenodo.3346766,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3333760,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3333759,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3292461,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3292460,Zenodo,2019
alan-turing-institute/das-public: First release with minor updates,"Whitaker, Kirstie, Colavizza, Giovanni",10.5281/zenodo.3268810,Zenodo,2019
Transitioning from Open Strategy to Open Practice,"Franck, Gwen, Bretel, Henri, Sempéré, Julien, Thébault, Vincent, Herterich, Patricia, Higman, Rosie, Widmark, Wilhelm",10.5281/zenodo.3268404,Zenodo,2019
Transitioning from Open Strategy to Open Practice,"Franck, Gwen, Bretel, Henri, Sempéré, Julien, Thébault, Vincent, Herterich, Patricia, Higman, Rosie, Widmark, Wilhelm",10.5281/zenodo.3268405,Zenodo,2019
Microscopy image sequences and annotated kymographs of laser ablation experiments in Drosophila embryos,"Lang, Lukas F., Dutta, Nilankur, Scarpa, Elena, Sanson, Bénédicte, Schönlieb, Carola-Bibiane, Étienne, Jocelyn",10.5281/zenodo.3257653,Zenodo,2019
Microscopy image sequences and annotated kymographs of laser ablation experiments in Drosophila embryos,"Lang, Lukas F., Dutta, Nilankur, Scarpa, Elena, Sanson, Bénédicte, Schönlieb, Carola-Bibiane, Étienne, Jocelyn",10.5281/zenodo.3257654,Zenodo,2019
alan-turing-institute/das-public: Updates after first round of reviews,"Whitaker, Kirstie, Colavizza, Giovanni",10.5281/zenodo.3262264,Zenodo,2019
"The Turing Way: Reproducible, Ethical, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3260129,Zenodo,2019
"The Turing Way: Reproducible, Ethical, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3260130,Zenodo,2019
Is This the Way to Reproducibility?,"Herterich, Patricia, Higman, Rosie, Project, The Turing Way",10.5281/zenodo.3258192,Zenodo,2019
Is This the Way to Reproducibility?,"Herterich, Patricia, Higman, Rosie, Project, The Turing Way",10.5281/zenodo.3258191,Zenodo,2019
Using citizen science to improve society and empower autistic people,"Whitaker, Kirstie",10.5281/zenodo.3257771,Zenodo,2019
Using citizen science to improve society and empower autistic people,"Whitaker, Kirstie",10.5281/zenodo.3257770,Zenodo,2019
Is this the way to reproducibility? Working as a librarian on an open research project,"Herterich, Patricia, Higman, Rosie",10.5281/zenodo.3250174,Zenodo,2019
Is this the way to reproducibility? Working as a librarian on an open research project,"Herterich, Patricia, Higman, Rosie",10.5281/zenodo.3250173,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3238189,Zenodo,2019
The Turing Way: A how to guide for reproducible research,"Whitaker, Kirstie",10.5281/zenodo.3238188,Zenodo,2019
Down and Out in the Magic Kingdom: Software citation as incentive mechanism design,"Hetherington, James",10.5281/zenodo.3050890,Zenodo,2019
Down and Out in the Magic Kingdom: Software citation as incentive mechanism design,"Hetherington, James",10.5281/zenodo.3050889,Zenodo,2019
Introduction to Machine Learning with Time Series Tutorial for DSSGx-2020 at The Alan Turing Institute,"Löning, Markus",10.5281/zenodo.3965696,Zenodo,2020
Introduction to Machine Learning with Time Series Tutorial for DSSGx-2020 at The Alan Turing Institute,"Löning, Markus",10.5281/zenodo.3965697,Zenodo,2020
Setting the Scene to Cite Software,"Chue Hong, Neil, Cope, Jez, Madden, Frances",10.5281/zenodo.2866420,Zenodo,2019
Setting the Scene to Cite Software,"Chue Hong, Neil, Cope, Jez, Madden, Frances",10.5281/zenodo.2866419,Zenodo,2019
How to cite software: current best practice,"Chue Hong, Neil",10.5281/zenodo.2842909,Zenodo,2019
How to cite software: current best practice,"Chue Hong, Neil",10.5281/zenodo.2842910,Zenodo,2019
Reproducible research is impossible without software (so why don't we reward it?),"Whitaker, Kirstie",10.5281/zenodo.2783998,Zenodo,2019
Reproducible research is impossible without software (so why don't we reward it?),"Whitaker, Kirstie",10.5281/zenodo.2783997,Zenodo,2019
Using citizen science to improve society and empower autistic people,"Whitaker, Kirstie, Markham, Sarah",10.5281/zenodo.2638050,Zenodo,2019
Using citizen science to improve society and empower autistic people,"Whitaker, Kirstie, Markham, Sarah",10.5281/zenodo.2638051,Zenodo,2019
Using Citizen Science to Improve Society and Empower Autistic People,"Dr. James Cusack, Dr. Kirstie Whitaker, Georgia Aitkenhead",10.5281/zenodo.2611167,Zenodo,2019
Using Citizen Science to Improve Society and Empower Autistic People,"Dr. James Cusack, Dr. Kirstie Whitaker, Georgia Aitkenhead",10.5281/zenodo.2611168,Zenodo,2019
The Turing Way: A guide for reproducible data science,"Way, The Turing, Arnold, Becky, Bowler, Louise, Gibson, Sarah, Herterich, Patricia, Higman, Rosie, Krystalli, Anna, Morely, Alexander, O'Reilly, Martin, Whitaker, Kirstie",10.5281/zenodo.2598547,Zenodo,2019
The Turing Way: A guide for reproducible data science,"Way, The Turing, Arnold, Becky, Bowler, Louise, Gibson, Sarah, Herterich, Patricia, Higman, Rosie, Krystalli, Anna, Morely, Alexander, O'Reilly, Martin, Whitaker, Kirstie",10.5281/zenodo.2598546,Zenodo,2019
Boost your research reproducibility with Binder,"Herterich, Patricia",10.5281/zenodo.2598525,Zenodo,2019
Boost your research reproducibility with Binder,"Herterich, Patricia",10.5281/zenodo.2598526,Zenodo,2019
The HLF Portraits: Alan Kay,"Kay, Alan",10.5446/40194,Heidelberg Laureate Forum Foundation,2017
The Turing Way - supporting reproducibility and Open Research,"Herterich, Patricia",10.5281/zenodo.2566429,Zenodo,2019
Data Study  Group Final  Report: Amnesty International,Data Study Group Team,10.5281/zenodo.2557804,Zenodo,2019
Data Study Group Final Report: Accenture,Data Study Group Team,10.5281/zenodo.2557795,Zenodo,2019
Data Study Group Final Report: Accenture,Data Study Group Team,10.5281/zenodo.2557794,Zenodo,2019
Data Study  Group Final  Report: Amnesty International,Data Study Group Team,10.5281/zenodo.2557805,Zenodo,2019
Data Study Group Final Report: Global bank,Data Study Group Team,10.5281/zenodo.2557809,Zenodo,2019
Data Study Group Final Report: Global bank,Data Study Group Team,10.5281/zenodo.2557808,Zenodo,2019
Data Study Group Final Report: NHS Scotland,Data Study Group Team,10.5281/zenodo.2539563,Zenodo,2019
Data Study Group Final Report: NHS Scotland,Data Study Group Team,10.5281/zenodo.2539562,Zenodo,2019
SemEval-2020 Task 1: Unsupervised Lexical Semantic Change Detection,"Schlechtweg, Dominik, McGillivray, Barbara, Hengchen, Simon, Dubossarsky, Haim, Tahmasebi, Nina",10.5281/zenodo.3921904,Zenodo,2020
SemEval-2020 Task 1: Unsupervised Lexical Semantic Change Detection,"Schlechtweg, Dominik, McGillivray, Barbara, Hengchen, Simon, Dubossarsky, Haim, Tahmasebi, Nina",10.5281/zenodo.3931969,Zenodo,2020
Research to empower: co-creating a citizen science project,"Aitkenhead, Georgia",10.5281/zenodo.3932684,Zenodo,2020
Research to empower: co-creating a citizen science project,"Aitkenhead, Georgia",10.5281/zenodo.3935849,Zenodo,2020
Research to empower: co-creating a citizen science project,"Aitkenhead, Georgia",10.5281/zenodo.3932685,Zenodo,2020
Participatory citizen science to improve autistic people's lives,"Whitaker, Kirstie",10.5281/zenodo.3931532,Zenodo,2020
Participatory citizen science to improve autistic people's lives,"Whitaker, Kirstie",10.5281/zenodo.3931533,Zenodo,2020
"The Turing Way: Reproducible, Inclusive, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3667204,Zenodo,2020
"The Turing Way: Reproducible, Inclusive, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3667205,Zenodo,2020
alan-turing-institute/lwm_ARTIDIGH_2020_OCR_impact_downstream_NLP_tasks: ARTIDIGH Zenodo,"Strien, Daniel Van, , Mariona, Beelen, Kaspar, Hosseini, Kasra, McGillivray, Barbara, Colavizza, Giovanni",10.5281/zenodo.3610375,Zenodo,2020
alan-turing-institute/lwm_ARTIDIGH_2020_OCR_impact_downstream_NLP_tasks: ARTIDIGH Zenodo,"Strien, Daniel Van, , Mariona, Beelen, Kaspar, Hosseini, Kasra, McGillivray, Barbara, Colavizza, Giovanni",10.5281/zenodo.3611200,Zenodo,2020
Post-Evaluation Data for SemEval-2020 Task 1: Unsupervised Lexical Semantic Change Detection,"Schlechtweg, Dominik, McGillivray, Barbara, Hengchen, Simon, Dubossarsky, Haim, Tahmasebi, Nina",10.5281/zenodo.3928474,Zenodo,2020
Post-Evaluation Data for SemEval-2020 Task 1: Unsupervised Lexical Semantic Change Detection,"Schlechtweg, Dominik, McGillivray, Barbara, Hengchen, Simon, Dubossarsky, Haim, Tahmasebi, Nina",10.5281/zenodo.3921905,Zenodo,2020
The Turing Way,"Bowler, Louise",10.5281/zenodo.3553060,Zenodo,2019
The Turing Way,"Bowler, Louise",10.5281/zenodo.3553061,Zenodo,2019
"The Turing Way: Reproducible, Inclusive, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3615258,Zenodo,2020
"The Turing Way: Reproducible, Inclusive, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.3615259,Zenodo,2020
Sharing Reproducible Analyses with Binder at Scale,"Gibson, Sarah",10.5281/zenodo.3885703,Zenodo,2020
The Turing Way: Building a culture of collaboration in Data Science,"Sharan, Malvika",10.5281/zenodo.3885849,Zenodo,2020
Sharing Reproducible Analyses with Binder at Scale,"Gibson, Sarah",10.5281/zenodo.3885704,Zenodo,2020
The Turing Way: Building a culture of collaboration in Data Science,"Sharan, Malvika",10.5281/zenodo.3885850,Zenodo,2020
Supporting R in the Binder Community,"Gibson, Sarah",10.5281/zenodo.3895698,Zenodo,2020
Open Life Science mentoring and training second cohort,"Sharan, Malvika, Yehudi, Yo, Batut, Bérénice",10.5281/zenodo.3906218,Zenodo,2020
Supporting R in the Binder Community,"Gibson, Sarah",10.5281/zenodo.3895699,Zenodo,2020
Open Life Science mentoring and training second cohort,"Sharan, Malvika, Yehudi, Yo, Batut, Bérénice",10.5281/zenodo.3906219,Zenodo,2020
Building useful tools for data scientists: the case of CleverCSV,"Burg, Gerrit J.J. Van Den",10.5281/zenodo.3906415,Zenodo,2020
Building useful tools for data scientists: the case of CleverCSV,"Burg, Gerrit J.J. Van Den",10.5281/zenodo.3906416,Zenodo,2020
